unitid,efalevel,line,section,lstudy,eftotlt
160755,4,99,3,1,1867
160755,5,99,3,1,5892
160755,11,99,3,1,318
160755,12,99,3,3,5001
160755,19,99,3,1,122
160755,20,99,3,1,5770
160755,21,14,1,4,10557
160755,22,8,1,1,7458
160755,23,6,1,1,7384
160755,24,1,1,1,1867
160755,25,99,1,1,5517
160755,31,7,1,1,74
160755,32,11,1,3,3099
160755,39,2,1,1,122
160755,40,3,1,1,5395
160755,41,28,2,4,2521
160755,42,22,2,1,619
160755,43,20,2,1,375
160755,45,99,2,1,375
160755,51,21,2,1,244
160755,52,25,2,3,1902
160755,60,17,2,1,375
160904,1,29,3,4,3181
160904,2,99,3,1,2591
160904,3,99,3,1,2534
160904,4,99,3,1,692
160904,5,99,3,1,1842
160904,11,99,3,1,57
160904,12,99,3,3,590
160904,19,99,3,1,74
160904,20,99,3,1,1768
160904,21,14,1,4,3007
160904,22,8,1,1,2452
160904,23,6,1,1,2452
160904,24,1,1,1,685
160904,25,99,1,1,1767
160904,32,11,1,3,555
160904,39,2,1,1,73
160904,40,3,1,1,1694
160904,41,28,2,4,174
160904,42,22,2,1,139
160904,43,20,2,1,82
160904,44,15,2,1,7
160904,45,99,2,1,75
160904,51,21,2,1,57
160904,52,25,2,3,35
160904,59,16,2,1,1
160904,60,17,2,1,74
160959,1,29,3,4,367
160959,2,99,3,1,360
160959,3,99,3,1,358
160959,4,99,3,1,81
160959,5,99,3,1,277
160959,11,99,3,1,2
160959,12,99,3,3,7
160959,19,99,3,1,21
160959,20,99,3,1,256
160959,21,14,1,4,351
160959,22,8,1,1,344
160959,23,6,1,1,343
160959,24,1,1,1,80
160959,25,99,1,1,263
160959,31,7,1,1,1
160959,32,11,1,3,7
160959,39,2,1,1,20
160959,40,3,1,1,243
160959,41,28,2,4,16
160959,42,22,2,1,16
160959,43,20,2,1,15
160959,44,15,2,1,1
160959,45,99,2,1,14
160959,51,21,2,1,1
160959,59,16,2,1,1
160959,60,17,2,1,13
160977,1,29,3,4,1753
160977,2,99,3,1,1753
160977,3,99,3,1,1753
160977,4,99,3,1,505
160977,5,99,3,1,1248
160977,19,99,3,1,8
160977,20,99,3,1,1240
160977,21,14,1,4,1753
160977,22,8,1,1,1753
160977,23,6,1,1,1753
160977,24,1,1,1,505
160977,25,99,1,1,1248
160977,39,2,1,1,8
160977,40,3,1,1,1240
160995,1,29,3,4,520
160995,2,99,3,1,512
160995,3,99,3,1,503
160995,4,99,3,1,78
160995,5,99,3,1,425
160995,11,99,3,1,9
160995,12,99,3,3,8
160995,19,99,3,1,91
160995,20,99,3,1,334
160995,21,14,1,4,516
160995,22,8,1,1,512
160995,23,6,1,1,503
160995,24,1,1,1,78
160995,25,99,1,1,425
160995,31,7,1,1,9
160995,32,11,1,3,4
160995,39,2,1,1,91
160995,40,3,1,1,334
160995,41,28,2,4,4
160995,52,25,2,3,4
161004,1,29,3,4,1850
161004,2,99,3,1,1850
161004,3,99,3,1,1846
161004,4,99,3,1,504
161004,5,99,3,1,1342
161004,11,99,3,1,4
161004,19,99,3,1,10
161004,20,99,3,1,1332
161004,21,14,1,4,1845
161004,22,8,1,1,1845
161004,23,6,1,1,1845
161004,24,1,1,1,504
161004,25,99,1,1,1341
161004,39,2,1,1,10
161004,40,3,1,1,1331
161004,41,28,2,4,5
161004,42,22,2,1,5
161004,43,20,2,1,1
161004,45,99,2,1,1
161004,51,21,2,1,4
161004,60,17,2,1,1
161022,1,29,3,4,228
161022,2,99,3,1,228
161022,3,99,3,1,228
161022,4,99,3,1,6
161022,5,99,3,1,222
161022,19,99,3,1,81
161022,20,99,3,1,141
161022,21,14,1,4,122
161022,22,8,1,1,122
161022,23,6,1,1,122
161022,24,1,1,1,3
161022,25,99,1,1,119
161022,39,2,1,1,34
161022,40,3,1,1,85
161022,41,28,2,4,106
161022,42,22,2,1,106
161022,43,20,2,1,106
161022,44,15,2,1,3
161022,45,99,2,1,103
161022,59,16,2,1,47
161022,60,17,2,1,56
161077,1,29,3,4,4121
161077,2,99,3,1,4121
161077,3,99,3,1,2828
161077,4,99,3,1,1229
161077,5,99,3,1,1599
161077,11,99,3,1,1293
161077,19,99,3,1,208
161077,20,99,3,1,1391
161077,21,14,1,4,1667
161077,22,8,1,1,1667
161077,23,6,1,1,1652
161077,24,1,1,1,931
161077,25,99,1,1,721
161077,31,7,1,1,15
161077,39,2,1,1,100
161077,40,3,1,1,621
161077,41,28,2,4,2454
161077,42,22,2,1,2454
161077,43,20,2,1,1176
161077,44,15,2,1,298
161077,45,99,2,1,878
161077,51,21,2,1,1278
161077,59,16,2,1,108
161077,60,17,2,1,770
161086,1,29,3,4,2284
161086,2,99,3,1,2284
161086,3,99,3,1,2282
161086,4,99,3,1,605
161086,5,99,3,1,1677
161086,11,99,3,1,2
161086,19,99,3,1,11
161086,20,99,3,1,1666
161086,21,14,1,4,2282
161086,22,8,1,1,2282
161086,23,6,1,1,2282
161086,24,1,1,1,605
161086,25,99,1,1,1677
161086,39,2,1,1,11
161086,40,3,1,1,1666
161086,41,28,2,4,2
161086,42,22,2,1,2
161086,51,21,2,1,2
161138,1,29,3,4,2531
161138,2,99,3,1,2531
161138,3,99,3,1,1692
161138,4,99,3,1,629
161138,5,99,3,1,1063
161138,11,99,3,1,839
161138,19,99,3,1,167
161138,20,99,3,1,896
161138,21,14,1,4,1067
161138,22,8,1,1,1067
161138,23,6,1,1,1048
161138,24,1,1,1,520
161138,25,99,1,1,528
161138,31,7,1,1,19
161138,39,2,1,1,103
161138,40,3,1,1,425
161138,41,28,2,4,1464
161138,42,22,2,1,1464
161138,43,20,2,1,644
161138,44,15,2,1,109
161138,45,99,2,1,535
161138,51,21,2,1,820
161138,59,16,2,1,64
161138,60,17,2,1,471
161192,1,29,3,4,2381
161192,2,99,3,1,2381
161192,3,99,3,1,1538
161192,4,99,3,1,491
161192,5,99,3,1,1047
161192,11,99,3,1,843
161192,19,99,3,1,196
161192,20,99,3,1,851
161192,21,14,1,4,601
161192,22,8,1,1,601
161192,23,6,1,1,594
161192,24,1,1,1,261
161192,25,99,1,1,333
161192,31,7,1,1,7
161192,39,2,1,1,73
161192,40,3,1,1,260
161192,41,28,2,4,1780
161192,42,22,2,1,1780
161192,43,20,2,1,944
161192,44,15,2,1,230
161192,45,99,2,1,714
161192,51,21,2,1,836
161192,59,16,2,1,123
161192,60,17,2,1,591
161208,1,29,3,4,43
161208,2,99,3,1,43
161208,3,99,3,1,43
161208,4,99,3,1,11
161208,5,99,3,1,32
161208,20,99,3,1,32
161208,21,14,1,4,43
161208,22,8,1,1,43
161208,23,6,1,1,43
161208,24,1,1,1,11
161208,25,99,1,1,32
161208,40,3,1,1,32
161217,1,29,3,4,4323
161217,2,99,3,1,4250
161217,3,99,3,1,2759
161217,4,99,3,1,273
161217,5,99,3,1,2486
161217,11,99,3,1,1491
161217,12,99,3,3,73
161217,19,99,3,1,392
161217,20,99,3,1,2094
161217,21,14,1,4,1293
161217,22,8,1,1,1291
161217,23,6,1,1,1261
161217,24,1,1,1,181
161217,25,99,1,1,1080
161217,31,7,1,1,30
161217,32,11,1,3,2
161217,39,2,1,1,194
161217,40,3,1,1,886
161217,41,28,2,4,3030
161217,42,22,2,1,2959
161217,43,20,2,1,1498
161217,44,15,2,1,92
161217,45,99,2,1,1406
161217,51,21,2,1,1461
161217,52,25,2,3,71
161217,59,16,2,1,198
161217,60,17,2,1,1208
161226,1,29,3,4,1950
161226,2,99,3,1,1605
161226,3,99,3,1,1131
161226,4,99,3,1,230
161226,5,99,3,1,901
161226,11,99,3,1,474
161226,12,99,3,3,345
161226,19,99,3,1,66
161226,20,99,3,1,835
161226,21,14,1,4,1046
161226,22,8,1,1,1008
161226,23,6,1,1,1002
161226,24,1,1,1,224
161226,25,99,1,1,778
161226,31,7,1,1,6
161226,32,11,1,3,38
161226,39,2,1,1,46
161226,40,3,1,1,732
161226,41,28,2,4,904
161226,42,22,2,1,597
161226,43,20,2,1,129
161226,44,15,2,1,6
161226,45,99,2,1,123
161226,51,21,2,1,468
161226,52,25,2,3,307
161226,59,16,2,1,20
161226,60,17,2,1,103
161235,1,29,3,4,1406
161235,2,99,3,1,1357
161235,3,99,3,1,638
161235,4,99,3,1,71
161235,5,99,3,1,567
161235,11,99,3,1,719
161235,12,99,3,3,49
161235,19,99,3,1,170
161235,20,99,3,1,397
161235,21,14,1,4,342
161235,22,8,1,1,334
161235,23,6,1,1,329
161235,24,1,1,1,68
161235,25,99,1,1,261
161235,31,7,1,1,5
161235,32,11,1,3,8
161235,39,2,1,1,72
161235,40,3,1,1,189
161235,41,28,2,4,1064
161235,42,22,2,1,1023
161235,43,20,2,1,309
161235,44,15,2,1,3
161235,45,99,2,1,306
161235,51,21,2,1,714
161235,52,25,2,3,41
161235,59,16,2,1,98
161235,60,17,2,1,208
161253,1,29,3,4,11760
161253,2,99,3,1,9267
161253,3,99,3,1,8341
161253,4,99,3,1,1869
161253,5,99,3,1,6472
161253,11,99,3,1,926
161253,12,99,3,3,2493
161253,19,99,3,1,452
161253,20,99,3,1,6020
161253,21,14,1,4,8079
161253,22,8,1,1,7297
161253,23,6,1,1,7271
161253,24,1,1,1,1811
161253,25,99,1,1,5460
161253,31,7,1,1,26
161253,32,11,1,3,782
161253,39,2,1,1,296
161253,40,3,1,1,5164
161253,41,28,2,4,3681
161253,42,22,2,1,1970
161253,43,20,2,1,1070
161253,44,15,2,1,58
161253,45,99,2,1,1012
161253,51,21,2,1,900
161253,52,25,2,3,1711
161253,59,16,2,1,156
161253,60,17,2,1,856
161299,1,29,3,4,913
161299,2,99,3,1,889
161299,3,99,3,1,888
161299,4,99,3,1,230
161299,5,99,3,1,658
161299,11,99,3,1,1
161299,12,99,3,3,24
161299,19,99,3,1,23
161299,20,99,3,1,635
161299,21,14,1,4,877
161299,22,8,1,1,861
161299,23,6,1,1,861
161299,24,1,1,1,230
161299,25,99,1,1,631
161299,32,11,1,3,16
161299,39,2,1,1,22
161299,40,3,1,1,609
161299,41,28,2,4,36
161299,42,22,2,1,28
161299,43,20,2,1,27
161299,45,99,2,1,27
161299,51,21,2,1,1
161299,52,25,2,3,8
161299,59,16,2,1,1
161299,60,17,2,1,26
161341,1,29,3,4,2187
161341,2,99,3,1,2152
161341,3,99,3,1,1362
161341,4,99,3,1,132
161341,5,99,3,1,1230
161341,11,99,3,1,790
161341,12,99,3,3,35
161341,19,99,3,1,601
161341,20,99,3,1,629
161341,21,14,1,4,898
161341,22,8,1,1,892
161341,23,6,1,1,835
161341,24,1,1,1,110
161341,25,99,1,1,725
161341,31,7,1,1,57
161341,32,11,1,3,6
161341,39,2,1,1,307
161341,40,3,1,1,418
161341,41,28,2,4,1289
161341,42,22,2,1,1260
161341,43,20,2,1,527
161341,44,15,2,1,22
161341,45,99,2,1,505
161341,51,21,2,1,733
161341,52,25,2,3,29
161341,59,16,2,1,294
161341,60,17,2,1,211
161457,1,29,3,4,6473
161457,2,99,3,1,3863
161457,3,99,3,1,2189
161457,4,99,3,1,589
161457,5,99,3,1,1600
161457,11,99,3,1,1674
161457,12,99,3,3,2610
161457,19,99,3,1,79
161457,20,99,3,1,1521
161457,21,14,1,4,4389
161457,22,8,1,1,2191
161457,23,6,1,1,2165
161457,24,1,1,1,588
161457,25,99,1,1,1577
161457,31,7,1,1,26
161457,32,11,1,3,2198
161457,39,2,1,1,78
161457,40,3,1,1,1499
161457,41,28,2,4,2084
161457,42,22,2,1,1672
161457,43,20,2,1,24
161457,44,15,2,1,1
161457,45,99,2,1,23
161457,51,21,2,1,1648
161457,52,25,2,3,412
161457,59,16,2,1,1
161457,60,17,2,1,22
161484,1,29,3,4,772
161484,2,99,3,1,772
161484,3,99,3,1,577
161484,4,99,3,1,178
161484,5,99,3,1,399
161484,11,99,3,1,195
161484,19,99,3,1,126
161484,20,99,3,1,273
161484,21,14,1,4,376
161484,22,8,1,1,376
161484,23,6,1,1,375
161484,24,1,1,1,145
161484,25,99,1,1,230
161484,31,7,1,1,1
161484,39,2,1,1,80
161484,40,3,1,1,150
161484,41,28,2,4,396
161484,42,22,2,1,396
161484,43,20,2,1,202
161484,44,15,2,1,33
161484,45,99,2,1,169
161484,51,21,2,1,194
161484,59,16,2,1,46
161484,60,17,2,1,123
161493,1,29,3,4,118
161493,2,99,3,1,118
161493,3,99,3,1,118
161493,4,99,3,1,45
161493,5,99,3,1,73
161493,20,99,3,1,73
161493,21,14,1,4,94
161493,22,8,1,1,94
161493,23,6,1,1,94
161493,24,1,1,1,33
161493,25,99,1,1,61
161493,40,3,1,1,61
161493,41,28,2,4,24
161493,42,22,2,1,24
161493,43,20,2,1,24
161493,44,15,2,1,12
161493,45,99,2,1,12
161493,60,17,2,1,12
161509,1,29,3,4,474
161509,2,99,3,1,422
161509,3,99,3,1,415
161509,4,99,3,1,121
161509,5,99,3,1,294
161509,11,99,3,1,7
161509,12,99,3,3,52
161509,19,99,3,1,19
161509,20,99,3,1,275
161509,21,14,1,4,456
161509,22,8,1,1,408
161509,23,6,1,1,408
161509,24,1,1,1,120
161509,25,99,1,1,288
161509,32,11,1,3,48
161509,39,2,1,1,19
161509,40,3,1,1,269
161509,41,28,2,4,18
161509,42,22,2,1,14
161509,43,20,2,1,7
161509,44,15,2,1,1
161509,45,99,2,1,6
161509,51,21,2,1,7
161509,52,25,2,3,4
161509,60,17,2,1,6
161518,1,29,3,4,1463
161518,2,99,3,1,1059
161518,3,99,3,1,930
161518,4,99,3,1,279
161518,5,99,3,1,651
161518,11,99,3,1,129
161518,12,99,3,3,404
161518,19,99,3,1,22
161518,20,99,3,1,629
161518,21,14,1,4,859
161518,22,8,1,1,747
161518,23,6,1,1,747
161518,24,1,1,1,271
161518,25,99,1,1,476
161518,32,11,1,3,112
161518,39,2,1,1,22
161518,40,3,1,1,454
161518,41,28,2,4,604
161518,42,22,2,1,312
161518,43,20,2,1,183
161518,44,15,2,1,8
161518,45,99,2,1,175
161518,51,21,2,1,129
161518,52,25,2,3,292
161518,60,17,2,1,175
161527,1,29,3,4,261
161527,2,99,3,1,261
161527,3,99,3,1,261
161527,4,99,3,1,89
161527,5,99,3,1,172
161527,20,99,3,1,172
161527,21,14,1,4,163
161527,22,8,1,1,163
161527,23,6,1,1,163
161527,24,1,1,1,63
161527,25,99,1,1,100
161527,40,3,1,1,100
161527,41,28,2,4,98
161527,42,22,2,1,98
161527,43,20,2,1,98
161527,44,15,2,1,26
161527,45,99,2,1,72
161527,60,17,2,1,72
161545,1,29,3,4,7205
161545,2,99,3,1,7205
161545,3,99,3,1,5279
161545,4,99,3,1,1983
161545,5,99,3,1,3296
161545,11,99,3,1,1926
161545,19,99,3,1,395
161545,20,99,3,1,2901
161545,21,14,1,4,2941
161545,22,8,1,1,2941
161545,23,6,1,1,2922
161545,24,1,1,1,1489
161545,25,99,1,1,1433
161545,31,7,1,1,19
161545,39,2,1,1,179
161545,40,3,1,1,1254
161545,41,28,2,4,4264
161545,42,22,2,1,4264
161545,43,20,2,1,2357
161545,44,15,2,1,494
161545,45,99,2,1,1863
161545,51,21,2,1,1907
161545,59,16,2,1,216
161545,60,17,2,1,1647
161554,1,29,3,4,7528
161554,2,99,3,1,5520
161554,3,99,3,1,4245
161554,4,99,3,1,718
161554,5,99,3,1,3527
161554,11,99,3,1,1275
161554,12,99,3,3,2008
161554,19,99,3,1,457
161554,20,99,3,1,3070
161554,21,14,1,4,4016
161554,22,8,1,1,3404
161554,23,6,1,1,3355
161554,24,1,1,1,687
161554,25,99,1,1,2668
161554,31,7,1,1,49
161554,32,11,1,3,612
161554,39,2,1,1,343
161554,40,3,1,1,2325
161554,41,28,2,4,3512
161554,42,22,2,1,2116
161554,43,20,2,1,890
161554,44,15,2,1,31
161554,45,99,2,1,859
161554,51,21,2,1,1226
161554,52,25,2,3,1396
161554,59,16,2,1,114
161554,60,17,2,1,745
161563,1,29,3,4,1669
161563,2,99,3,1,1581
161563,3,99,3,1,688
161563,4,99,3,1,194
161563,5,99,3,1,494
161563,11,99,3,1,893
161563,12,99,3,3,88
161563,19,99,3,1,35
161563,20,99,3,1,459
161563,21,14,1,4,742
161563,22,8,1,1,696
161563,23,6,1,1,681
161563,24,1,1,1,194
161563,25,99,1,1,487
161563,31,7,1,1,15
161563,32,11,1,3,46
161563,39,2,1,1,35
161563,40,3,1,1,452
161563,41,28,2,4,927
161563,42,22,2,1,885
161563,43,20,2,1,7
161563,45,99,2,1,7
161563,51,21,2,1,878
161563,52,25,2,3,42
161563,60,17,2,1,7
161572,1,29,3,4,6359
161572,2,99,3,1,5655
161572,3,99,3,1,5619
161572,4,99,3,1,723
161572,5,99,3,1,4896
161572,11,99,3,1,36
161572,12,99,3,3,704
161572,19,99,3,1,1425
161572,20,99,3,1,3471
161572,21,14,1,4,5776
161572,22,8,1,1,5511
161572,23,6,1,1,5476
161572,24,1,1,1,720
161572,25,99,1,1,4756
161572,31,7,1,1,35
161572,32,11,1,3,265
161572,39,2,1,1,1407
161572,40,3,1,1,3349
161572,41,28,2,4,583
161572,42,22,2,1,144
161572,43,20,2,1,143
161572,44,15,2,1,3
161572,45,99,2,1,140
161572,51,21,2,1,1
161572,52,25,2,3,439
161572,59,16,2,1,18
161572,60,17,2,1,122
161581,1,29,3,4,685
161581,2,99,3,1,685
161581,3,99,3,1,397
161581,4,99,3,1,180
161581,5,99,3,1,217
161581,11,99,3,1,288
161581,19,99,3,1,45
161581,20,99,3,1,172
161581,21,14,1,4,268
161581,22,8,1,1,268
161581,23,6,1,1,267
161581,24,1,1,1,153
161581,25,99,1,1,114
161581,31,7,1,1,1
161581,39,2,1,1,30
161581,40,3,1,1,84
161581,41,28,2,4,417
161581,42,22,2,1,417
161581,43,20,2,1,130
161581,44,15,2,1,27
161581,45,99,2,1,103
161581,51,21,2,1,287
161581,59,16,2,1,15
161581,60,17,2,1,88
161688,1,29,3,4,2665
161688,2,99,3,1,2665
161688,3,99,3,1,1743
161688,4,99,3,1,356
161688,5,99,3,1,1387
161688,11,99,3,1,922
161688,19,99,3,1,332
161688,20,99,3,1,1055
161688,21,14,1,4,861
161688,22,8,1,1,861
161688,23,6,1,1,805
161688,24,1,1,1,286
161688,25,99,1,1,519
161688,31,7,1,1,56
161688,39,2,1,1,85
161688,40,3,1,1,434
161688,41,28,2,4,1804
161688,42,22,2,1,1804
161688,43,20,2,1,938
161688,44,15,2,1,70
161688,45,99,2,1,868
161688,51,21,2,1,866
161688,59,16,2,1,247
161688,60,17,2,1,621
161767,1,29,3,4,11158
161767,2,99,3,1,11158
161767,3,99,3,1,8570
161767,4,99,3,1,1917
161767,5,99,3,1,6653
161767,11,99,3,1,2588
161767,19,99,3,1,461
161767,20,99,3,1,6192
161767,21,14,1,4,2929
161767,22,8,1,1,2929
161767,23,6,1,1,2859
161767,24,1,1,1,1062
161767,25,99,1,1,1797
161767,31,7,1,1,70
161767,39,2,1,1,124
161767,40,3,1,1,1673
161767,41,28,2,4,8229
161767,42,22,2,1,8229
161767,43,20,2,1,5711
161767,44,15,2,1,855
161767,45,99,2,1,4856
161767,51,21,2,1,2518
161767,59,16,2,1,337
161767,60,17,2,1,4519
161800,1,29,3,4,132
161800,2,99,3,1,132
161800,3,99,3,1,132
161800,4,99,3,1,36
161800,5,99,3,1,96
161800,20,99,3,1,96
161800,21,14,1,4,51
161800,22,8,1,1,51
161800,23,6,1,1,51
161800,24,1,1,1,22
161800,25,99,1,1,29
161800,40,3,1,1,29
161800,41,28,2,4,81
161800,42,22,2,1,81
161800,43,20,2,1,81
161800,44,15,2,1,14
161800,45,99,2,1,67
161800,60,17,2,1,67
161855,1,29,3,4,39
161855,2,99,3,1,39
161855,3,99,3,1,39
161855,4,99,3,1,12
161855,5,99,3,1,27
161855,20,99,3,1,27
161855,21,14,1,4,24
161855,22,8,1,1,24
161855,23,6,1,1,24
161855,24,1,1,1,8
161855,25,99,1,1,16
161855,40,3,1,1,16
161855,41,28,2,4,15
161855,42,22,2,1,15
161855,43,20,2,1,15
161855,44,15,2,1,4
161855,45,99,2,1,11
161855,60,17,2,1,11
161864,1,29,3,4,3939
161864,2,99,3,1,3939
161864,3,99,3,1,3234
161864,4,99,3,1,676
161864,5,99,3,1,2558
161864,11,99,3,1,705
161864,19,99,3,1,97
161864,20,99,3,1,2461
161864,21,14,1,4,985
161864,22,8,1,1,985
161864,23,6,1,1,851
161864,24,1,1,1,240
161864,25,99,1,1,611
161864,31,7,1,1,134
161864,39,2,1,1,26
161864,40,3,1,1,585
161864,41,28,2,4,2954
161864,42,22,2,1,2954
161864,43,20,2,1,2383
161864,44,15,2,1,436
161864,45,99,2,1,1947
161864,51,21,2,1,571
161864,59,16,2,1,71
161864,60,17,2,1,1876
161873,1,29,3,4,3101
161873,2,99,3,1,1292
161873,3,99,3,1,1276
161873,4,99,3,1,41
161873,5,99,3,1,1235
161873,11,99,3,1,16
161873,12,99,3,3,1809
161873,19,99,3,1,255
161873,20,99,3,1,980
161873,21,14,1,4,1628
161873,22,8,1,1,693
161873,23,6,1,1,693
161873,24,1,1,1,25
161873,25,99,1,1,668
161873,32,11,1,3,935
161873,39,2,1,1,171
161873,40,3,1,1,497
161873,41,28,2,4,1473
161873,42,22,2,1,599
161873,43,20,2,1,583
161873,44,15,2,1,16
161873,45,99,2,1,567
161873,51,21,2,1,16
161873,52,25,2,3,874
161873,59,16,2,1,84
161873,60,17,2,1,483
162007,1,29,3,4,6408
162007,2,99,3,1,5288
162007,3,99,3,1,5207
162007,4,99,3,1,991
162007,5,99,3,1,4216
162007,11,99,3,1,81
162007,12,99,3,3,1120
162007,19,99,3,1,459
162007,20,99,3,1,3757
162007,21,14,1,4,4853
162007,22,8,1,1,4379
162007,23,6,1,1,4375
162007,24,1,1,1,965
162007,25,99,1,1,3410
162007,31,7,1,1,4
162007,32,11,1,3,474
162007,39,2,1,1,363
162007,40,3,1,1,3047
162007,41,28,2,4,1555
162007,42,22,2,1,909
162007,43,20,2,1,832
162007,44,15,2,1,26
162007,45,99,2,1,806
162007,51,21,2,1,77
162007,52,25,2,3,646
162007,59,16,2,1,96
162007,60,17,2,1,710
162061,1,29,3,4,902
162061,2,99,3,1,266
162061,3,99,3,1,259
162061,4,99,3,1,70
162061,5,99,3,1,189
162061,11,99,3,1,7
162061,12,99,3,3,636
162061,19,99,3,1,23
162061,20,99,3,1,166
162061,21,14,1,4,674
162061,22,8,1,1,218
162061,23,6,1,1,218
162061,24,1,1,1,69
162061,25,99,1,1,149
162061,32,11,1,3,456
162061,39,2,1,1,17
162061,40,3,1,1,132
162061,41,28,2,4,228
162061,42,22,2,1,48
162061,43,20,2,1,41
162061,44,15,2,1,1
162061,45,99,2,1,40
162061,51,21,2,1,7
162061,52,25,2,3,180
162061,59,16,2,1,6
162061,60,17,2,1,34
162104,1,29,3,4,1845
162104,2,99,3,1,1845
162104,3,99,3,1,1369
162104,4,99,3,1,386
162104,5,99,3,1,983
162104,11,99,3,1,476
162104,19,99,3,1,73
162104,20,99,3,1,910
162104,21,14,1,4,552
162104,22,8,1,1,552
162104,23,6,1,1,519
162104,24,1,1,1,219
162104,25,99,1,1,300
162104,31,7,1,1,33
162104,39,2,1,1,24
162104,40,3,1,1,276
162104,41,28,2,4,1293
162104,42,22,2,1,1293
162104,43,20,2,1,850
162104,44,15,2,1,167
162104,45,99,2,1,683
162104,51,21,2,1,443
162104,59,16,2,1,49
162104,60,17,2,1,634
162122,1,29,3,4,4984
162122,2,99,3,1,4984
162122,3,99,3,1,4422
162122,4,99,3,1,1301
162122,5,99,3,1,3121
162122,11,99,3,1,562
162122,19,99,3,1,285
162122,20,99,3,1,2836
162122,21,14,1,4,1806
162122,22,8,1,1,1806
162122,23,6,1,1,1611
162122,24,1,1,1,698
162122,25,99,1,1,913
162122,31,7,1,1,195
162122,39,2,1,1,99
162122,40,3,1,1,814
162122,41,28,2,4,3178
162122,42,22,2,1,3178
162122,43,20,2,1,2811
162122,44,15,2,1,603
162122,45,99,2,1,2208
162122,51,21,2,1,367
162122,59,16,2,1,186
162122,60,17,2,1,2022
162168,1,29,3,4,1980
162168,2,99,3,1,1980
162168,3,99,3,1,1275
162168,4,99,3,1,389
162168,5,99,3,1,886
162168,11,99,3,1,705
162168,19,99,3,1,77
162168,20,99,3,1,809
162168,21,14,1,4,474
162168,22,8,1,1,474
162168,23,6,1,1,462
162168,24,1,1,1,223
162168,25,99,1,1,239
162168,31,7,1,1,12
162168,39,2,1,1,31
162168,40,3,1,1,208
162168,41,28,2,4,1506
162168,42,22,2,1,1506
162168,43,20,2,1,813
162168,44,15,2,1,166
162168,45,99,2,1,647
162168,51,21,2,1,693
162168,59,16,2,1,46
162168,60,17,2,1,601
162210,1,29,3,4,695
162210,2,99,3,1,605
162210,3,99,3,1,522
162210,4,99,3,1,106
162210,5,99,3,1,416
162210,11,99,3,1,83
162210,12,99,3,3,90
162210,19,99,3,1,66
162210,20,99,3,1,350
162210,21,14,1,4,473
162210,22,8,1,1,444
162210,23,6,1,1,444
162210,24,1,1,1,103
162210,25,99,1,1,341
162210,32,11,1,3,29
162210,39,2,1,1,61
162210,40,3,1,1,280
162210,41,28,2,4,222
162210,42,22,2,1,161
162210,43,20,2,1,78
162210,44,15,2,1,3
162210,45,99,2,1,75
162210,51,21,2,1,83
162210,52,25,2,3,61
162210,59,16,2,1,5
162210,60,17,2,1,70
162283,1,29,3,4,2101
162283,2,99,3,1,1810
162283,3,99,3,1,1756
162283,4,99,3,1,407
162283,5,99,3,1,1349
162283,11,99,3,1,54
162283,12,99,3,3,291
162283,19,99,3,1,185
162283,20,99,3,1,1164
162283,21,14,1,4,1493
162283,22,8,1,1,1393
162283,23,6,1,1,1392
162283,24,1,1,1,370
162283,25,99,1,1,1022
162283,31,7,1,1,1
162283,32,11,1,3,100
162283,39,2,1,1,139
162283,40,3,1,1,883
162283,41,28,2,4,608
162283,42,22,2,1,417
162283,43,20,2,1,364
162283,44,15,2,1,37
162283,45,99,2,1,327
162283,51,21,2,1,53
162283,52,25,2,3,191
162283,59,16,2,1,46
162283,60,17,2,1,281
162335,1,29,3,4,43
162335,2,99,3,1,43
162335,3,99,3,1,43
162335,4,99,3,1,2
162335,5,99,3,1,41
162335,20,99,3,1,41
162335,21,14,1,4,43
162335,22,8,1,1,43
162335,23,6,1,1,43
162335,24,1,1,1,2
162335,25,99,1,1,41
162335,40,3,1,1,41
162371,1,29,3,4,529
162371,2,99,3,1,529
162371,3,99,3,1,529
162371,4,99,3,1,207
162371,5,99,3,1,322
162371,20,99,3,1,322
162371,21,14,1,4,529
162371,22,8,1,1,529
162371,23,6,1,1,529
162371,24,1,1,1,207
162371,25,99,1,1,322
162371,40,3,1,1,322
162557,1,29,3,4,6796
162557,2,99,3,1,6796
162557,3,99,3,1,4116
162557,4,99,3,1,1208
162557,5,99,3,1,2908
162557,11,99,3,1,2680
162557,19,99,3,1,308
162557,20,99,3,1,2600
162557,21,14,1,4,1864
162557,22,8,1,1,1864
162557,23,6,1,1,1663
162557,24,1,1,1,774
162557,25,99,1,1,889
162557,31,7,1,1,201
162557,39,2,1,1,92
162557,40,3,1,1,797
162557,41,28,2,4,4932
162557,42,22,2,1,4932
162557,43,20,2,1,2453
162557,44,15,2,1,434
162557,45,99,2,1,2019
162557,51,21,2,1,2479
162557,59,16,2,1,216
162557,60,17,2,1,1803
162584,1,29,3,4,4075
162584,2,99,3,1,3344
162584,3,99,3,1,2849
162584,4,99,3,1,613
162584,5,99,3,1,2236
162584,11,99,3,1,495
162584,12,99,3,3,731
162584,19,99,3,1,293
162584,20,99,3,1,1943
162584,21,14,1,4,2791
162584,22,8,1,1,2523
162584,23,6,1,1,2380
162584,24,1,1,1,612
162584,25,99,1,1,1768
162584,31,7,1,1,143
